country_code,SpatialDimType,year,value,Dim1Type,Dim1,Dim2Type,Dim2,Dim3Type,Dim3
UNSDG_EASTERNASIASOUTHEASTERNASIA,UNSDGREGION,2019,5.8578,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE068
AFR,REGION,2019,0.82653,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE113
UNSDG_EUROPENORTHERNAMR,UNSDGREGION,2019,0.39783,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE113
35,UNREGION,2019,0.01717,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE118
UNSDG_WESTERNASIANORTHERNAFR,UNSDGREGION,2019,0.24972,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE068
MAR,COUNTRY,2019,38.401,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
UNSDG_OCEANIAexAUSNZL,UNSDGREGION,2019,1.49307,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE113
MLI,COUNTRY,2019,15.70997,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
ECU,COUNTRY,2019,1.5271,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
UNSDG_EUROPENORTHERNAMR,UNSDGREGION,2019,34.27975,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE113
EMR,REGION,2019,0.0254,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE118
30,UNREGION,2019,0.51633,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE068
143,UNREGION,2019,0.02884,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE068
UNSDG_OCEANIAexAUSNZL,UNSDGREGION,2019,0.1584,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE039
MWI,COUNTRY,2019,6.09061,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
202,UNREGION,2019,0.20154,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE039
SEAR,REGION,2019,1.68853,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE114
SEAR,REGION,2019,0.07245,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE10-14,ENVCAUSE,ENVCAUSE_ENVCAUSE039
150,UNREGION,2019,0.00399,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE15-19,ENVCAUSE,ENVCAUSE_ENVCAUSE039
UNSDG_EASTERNASIASOUTHEASTERNASIA,UNSDGREGION,2019,0.02088,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE15-19,ENVCAUSE,ENVCAUSE_ENVCAUSE039
UNSDG_LAC,UNSDGREGION,2019,0.05357,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE114
TKM,COUNTRY,2019,54.66205,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
WB_LIMI,WORLDBANKINCOMEGROUP,2019,0.33437,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE039
34,UNREGION,2019,0.01419,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE068
FSM,COUNTRY,2019,3.10464,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
9,UNREGION,2019,1.66308,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE113
AMR,REGION,2019,0.4683,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE113
WB_LIMI,WORLDBANKINCOMEGROUP,2019,0.25343,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE114
CZE,COUNTRY,2019,76.6992,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
34,UNREGION,2019,10.47505,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE114
BGR,COUNTRY,2019,3.75929,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
BDI,COUNTRY,2019,13.11663,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
UNSDG_OCEANIAexAUSNZL,UNSDGREGION,2019,0.15876,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE113
UNSDG_CENTRALASIASOUTHERNASIA,UNSDGREGION,2019,1.5624,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE114
GLOBAL,GLOBAL,2019,0.29239,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE113
UNSDG_WESTERNASIANORTHERNAFR,UNSDGREGION,2019,0.05041,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE068
NGA,COUNTRY,2019,5.0985,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
21,UNREGION,2019,0.71757,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE039
VUT,COUNTRY,2019,0.27066,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
UNSDG_WESTERNASIANORTHERNAFR,UNSDGREGION,2019,0.18365,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE113
34,UNREGION,2019,0.09152,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE039
21,UNREGION,2019,0.10118,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE114
LKA,COUNTRY,2019,0.89214,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
MUS,COUNTRY,2019,23.17418,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
145,UNREGION,2019,0.00334,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE25-29,ENVCAUSE,ENVCAUSE_ENVCAUSE068
ZAF,COUNTRY,2019,7.20278,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
143,UNREGION,2019,0.18385,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE118
WB_LIMI,WORLDBANKINCOMEGROUP,2019,0.42637,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE118
CAF,COUNTRY,2019,16.70764,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
WB_HI,WORLDBANKINCOMEGROUP,2019,0.00277,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE10-14,ENVCAUSE,ENVCAUSE_ENVCAUSE039
UNSDG_EASTERNASIASOUTHEASTERNASIA,UNSDGREGION,2019,1.4782,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE113
GIN,COUNTRY,2019,6.25986,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
WB_HI,WORLDBANKINCOMEGROUP,2019,0.08085,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE114
AFR,REGION,2019,0.03979,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE068
BDI,COUNTRY,2019,27.68241,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
GBR,COUNTRY,2019,20.12624,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
GRC,COUNTRY,2019,13.55051,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
15,UNREGION,2019,0.02799,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE118
UNSDG_AUSTRALIANEWZEALAND,UNSDGREGION,2019,0.55585,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE113
GLOBAL,GLOBAL,2019,0.67561,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE113
UNSDG_EUROPENORTHERNAMR,UNSDGREGION,2019,0.05635,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE114
UNSDG_OCEANIAexAUSNZL,UNSDGREGION,2019,0.10944,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE25-29,ENVCAUSE,ENVCAUSE_ENVCAUSE113
MLI,COUNTRY,2019,0.11107,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
COG,COUNTRY,2019,0.13345,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
145,UNREGION,2019,0.74007,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE068
SEAR,REGION,2019,0.07283,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE068
30,UNREGION,2019,9.84879,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE068
SYC,COUNTRY,2019,42.56214,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
MYS,COUNTRY,2019,0.70528,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
21,UNREGION,2019,0.00156,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE068
ESP,COUNTRY,2019,4.32111,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
UNSDG_EASTERNASIASOUTHEASTERNASIA,UNSDGREGION,2019,0.01849,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE118
CMR,COUNTRY,2019,2.17277,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
WB_HI,WORLDBANKINCOMEGROUP,2019,0.15264,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE114
21,UNREGION,2019,1.38267,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE113
9,UNREGION,2019,0.01259,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE15-19,ENVCAUSE,ENVCAUSE_ENVCAUSE039
UNSDG_AUSTRALIANEWZEALAND,UNSDGREGION,2019,2.88725,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE114
SWE,COUNTRY,2019,22.09119,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
AMR,REGION,2019,0.00389,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE068
VCT,COUNTRY,2019,2.05866,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
ESP,COUNTRY,2019,17.0618,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
143,UNREGION,2019,0.23392,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE039
SEAR,REGION,2019,0.03868,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE20-24,ENVCAUSE,ENVCAUSE_ENVCAUSE039
202,UNREGION,2019,0.9625,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE113
UNSDG_SUBSAHARANAFRICA,UNSDGREGION,2019,1.33073,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE113
UNSDG_AUSTRALIANEWZEALAND,UNSDGREGION,2019,0.0457,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE114
35,UNREGION,2019,0.07096,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE039
UNSDG_WESTERNASIANORTHERNAFR,UNSDGREGION,2019,1.70665,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE113
CMR,COUNTRY,2019,22.11849,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
BLR,COUNTRY,2019,2.22451,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
SWZ,COUNTRY,2019,10.1656,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
WB_HI,WORLDBANKINCOMEGROUP,2019,0.0014,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE068
202,UNREGION,2019,0.31443,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE118
150,UNREGION,2019,0.22613,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE114
STP,COUNTRY,2019,3.08993,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
UNSDG_AUSTRALIANEWZEALAND,UNSDGREGION,2019,0.07269,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE113
15,UNREGION,2019,4.90795,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE113
143,UNREGION,2019,0.46963,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE114
DNK,COUNTRY,2019,5.56054,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
ARM,COUNTRY,2019,10.94348,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
UNSDG_AUSTRALIANEWZEALAND,UNSDGREGION,2019,0.89062,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE113
419,UNREGION,2019,0.07837,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE113
AFR,REGION,2019,0.73894,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE114
30,UNREGION,2019,1.79891,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE113
TUR,COUNTRY,2019,42.32768,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
DOM,COUNTRY,2019,25.42475,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
21,UNREGION,2019,0.02077,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE114
UNSDG_OCEANIAexAUSNZL,UNSDGREGION,2019,0.04855,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE114
UNSDG_OCEANIAexAUSNZL,UNSDGREGION,2019,0.03308,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE068
145,UNREGION,2019,4.3149,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE039
MKD,COUNTRY,2019,6.12803,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
POL,COUNTRY,2019,5.80433,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
EMR,REGION,2019,0.0166,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE068
34,UNREGION,2019,1.50332,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE114
NAM,COUNTRY,2019,2.13391,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
QAT,COUNTRY,2019,0.6138,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
GTM,COUNTRY,2019,26.90872,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
OMN,COUNTRY,2019,0.33044,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
419,UNREGION,2019,0.09776,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE068
WB_LIMI,WORLDBANKINCOMEGROUP,2019,0.261,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE114
BEL,COUNTRY,2019,42.74469,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
145,UNREGION,2019,0.29859,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE114
KAZ,COUNTRY,2019,0.85031,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
UNSDG_AUSTRALIANEWZEALAND,UNSDGREGION,2019,0.03842,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE068
LSO,COUNTRY,2019,67.68632,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
145,UNREGION,2019,0.83172,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE114
YEM,COUNTRY,2019,10.35978,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
UNSDG_EASTERNASIASOUTHEASTERNASIA,UNSDGREGION,2019,0.02218,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE20-24,ENVCAUSE,ENVCAUSE_ENVCAUSE039
EMR,REGION,2019,0.05016,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE20-24,ENVCAUSE,ENVCAUSE_ENVCAUSE039
UNSDG_OCEANIAexAUSNZL,UNSDGREGION,2019,0.10216,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE55-59,ENVCAUSE,ENVCAUSE_ENVCAUSE039
202,UNREGION,2019,0.40658,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE118
NLD,COUNTRY,2019,4.77092,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
MAR,COUNTRY,2019,39.29049,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
150,UNREGION,2019,62.08038,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE000
LKA,COUNTRY,2019,0.46377,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
CAF,COUNTRY,2019,2.95867,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
15,UNREGION,2019,0.17613,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE068
9,UNREGION,2019,0.01714,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE068
AFR,REGION,2019,9.75546,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE113
UNSDG_EASTERNASIASOUTHEASTERNASIA,UNSDGREGION,2019,0.2321,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE113
TUN,COUNTRY,2019,40.02263,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
145,UNREGION,2019,0.12274,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE60-64,ENVCAUSE,ENVCAUSE_ENVCAUSE068
CIV,COUNTRY,2019,0.17099,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
MRT,COUNTRY,2019,1.26656,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
143,UNREGION,2019,46.41138,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE113
CHN,COUNTRY,2019,3.16567,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
SEN,COUNTRY,2019,0.10647,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
ZWE,COUNTRY,2019,10.39844,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE039,,
BRB,COUNTRY,2019,19.65503,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE113,,
AFR,REGION,2019,1.29723,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE114
WPR,REGION,2019,3.36517,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE75-79,ENVCAUSE,ENVCAUSE_ENVCAUSE113
UNSDG_OCEANIAexAUSNZL,UNSDGREGION,2019,0.53129,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE70-74,ENVCAUSE,ENVCAUSE_ENVCAUSE114
NPL,COUNTRY,2019,9.43112,SEX,SEX_MLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
WPR,REGION,2019,0.19765,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE50-54,ENVCAUSE,ENVCAUSE_ENVCAUSE118
WB_LIMI,WORLDBANKINCOMEGROUP,2019,0.71481,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE118
LBN,COUNTRY,2019,1.48042,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
PHL,COUNTRY,2019,8.80462,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
UNSDG_LAC,UNSDGREGION,2019,0.32165,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE0-4,ENVCAUSE,ENVCAUSE_ENVCAUSE039
30,UNREGION,2019,12.44299,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE113
35,UNREGION,2019,0.05606,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE25-29,ENVCAUSE,ENVCAUSE_ENVCAUSE114
419,UNREGION,2019,0.23003,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE65-69,ENVCAUSE,ENVCAUSE_ENVCAUSE118
143,UNREGION,2019,0.12129,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE80+,ENVCAUSE,ENVCAUSE_ENVCAUSE068
9,UNREGION,2019,0.02252,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE35-39,ENVCAUSE,ENVCAUSE_ENVCAUSE039
9,UNREGION,2019,0.35662,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE113
WB_HI,WORLDBANKINCOMEGROUP,2019,0.01805,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE45-49,ENVCAUSE,ENVCAUSE_ENVCAUSE118
SYR,COUNTRY,2019,1.34157,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
419,UNREGION,2019,0.01147,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE40-44,ENVCAUSE,ENVCAUSE_ENVCAUSE118
FRA,COUNTRY,2019,1.99847,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE118,,
30,UNREGION,2019,67.07202,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE000
EGY,COUNTRY,2019,8.76278,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE114,,
WB_LIMI,WORLDBANKINCOMEGROUP,2019,0.06624,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE30-34,ENVCAUSE,ENVCAUSE_ENVCAUSE039
AFR,REGION,2019,33.29008,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGEAll,ENVCAUSE,ENVCAUSE_ENVCAUSE000
UNSDG_OCEANIAexAUSNZL,UNSDGREGION,2019,0.0458,SEX,SEX_BTSX,AGEGROUP,AGEGROUP_AGE5-9,ENVCAUSE,ENVCAUSE_ENVCAUSE039
VEN,COUNTRY,2019,30.17941,SEX,SEX_BTSX,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
BGD,COUNTRY,2019,0.678,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE068,,
BDI,COUNTRY,2019,25.30074,SEX,SEX_FMLE,ENVCAUSE,ENVCAUSE_ENVCAUSE000,,
UNSDG_LAC,UNSDGREGION,2019,0.00213,SEX,SEX_MLE,AGEGROUP,AGEGROUP_AGE25-29,ENVCAUSE,ENVCAUSE_ENVCAUSE068
AMR,REGION,2019,0.01721,SEX,SEX_FMLE,AGEGROUP,AGEGROUP_AGE20-24,ENVCAUSE,ENVCAUSE_ENVCAUSE039
