country_code,SpatialDimType,year,value,Dim1Type,Dim1,Dim2Type,Dim2,Dim3Type,Dim3
PRY,COUNTRY,2010,15.45571,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
SDN,COUNTRY,2015,24.64355,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
SUR,COUNTRY,2012,12.715,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
PRK,COUNTRY,2014,65.41467,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
HI_WPR,WHOINCOMEREGION,2015,15.52877,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
LMI_AMR,WHOINCOMEREGION,2019,14.68332,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
PAN,COUNTRY,2018,12.37203,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
MLT,COUNTRY,2017,9.09655,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
CAN,COUNTRY,2010,7.76265,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
CHL,COUNTRY,2017,20.80932,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
GBR,COUNTRY,2011,12.30288,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
FRA,COUNTRY,2018,9.6142,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
NOR,COUNTRY,2018,7.03658,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
SUR,COUNTRY,2016,14.01283,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
SVN,COUNTRY,2015,17.55293,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
MMR,COUNTRY,2010,30.02753,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
LUX,COUNTRY,2014,10.68725,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
CRI,COUNTRY,2018,15.13156,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
UGA,COUNTRY,2011,32.39321,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
GUY,COUNTRY,2014,11.63637,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
BGR,COUNTRY,2010,23.87244,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
753,UNREGION,2014,33.54785,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
VNM,COUNTRY,2018,22.4416,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
SEN,COUNTRY,2010,41.93935,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
VNM,COUNTRY,2019,20.93368,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
LBN,COUNTRY,2014,24.30951,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
COM,COUNTRY,2011,13.88967,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
GUY,COUNTRY,2017,12.03326,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
GMB,COUNTRY,2013,33.23358,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
LAO,COUNTRY,2012,25.40857,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
THA,COUNTRY,2013,25.88608,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
HTI,COUNTRY,2014,10.01553,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
PNG,COUNTRY,2014,8.38693,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
NAM,COUNTRY,2011,13.2572,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
CPV,COUNTRY,2018,33.2346,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
TUV,COUNTRY,2017,6.84562,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
FRA,COUNTRY,2016,9.52543,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
KWT,COUNTRY,2016,64.36795,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
AUS,COUNTRY,2019,9.19453,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
WPR,REGION,2011,49.80432,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
COK,COUNTRY,2010,7.45866,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
PRT,COUNTRY,2010,10.66839,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
LBY,COUNTRY,2018,30.40843,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
MHL,COUNTRY,2014,6.83205,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
LVA,COUNTRY,2017,13.49071,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
MKD,COUNTRY,2018,38.79862,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
TUR,COUNTRY,2015,22.95707,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
53,UNREGION,2015,6.78569,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
GEO,COUNTRY,2014,22.75555,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
BDI,COUNTRY,2011,28.0295,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
CAN,COUNTRY,2010,8.20989,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
CUB,COUNTRY,2017,17.62716,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
CAN,COUNTRY,2010,7.38726,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
LTU,COUNTRY,2019,11.82647,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
BLZ,COUNTRY,2018,10.89135,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
MLI,COUNTRY,2013,36.20615,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
MDG,COUNTRY,2015,21.33687,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
TJK,COUNTRY,2011,71.80428,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
WPR,REGION,2011,44.03433,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
POL,COUNTRY,2014,23.45474,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
FJI,COUNTRY,2012,7.81556,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
PLW,COUNTRY,2011,7.57771,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
EMR,REGION,2011,39.5731,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
MMR,COUNTRY,2019,27.16498,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
JAM,COUNTRY,2011,13.67548,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
LBY,COUNTRY,2011,29.07678,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
KAZ,COUNTRY,2015,41.71766,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
GLOBAL,GLOBAL,2015,36.06115,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
NER,COUNTRY,2013,46.3055,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
KEN,COUNTRY,2018,12.37824,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
ETH,COUNTRY,2016,22.17223,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
IND,COUNTRY,2019,53.02981,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
MLI,COUNTRY,2017,50.71688,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
ECU,COUNTRY,2015,18.56478,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
KNA,COUNTRY,2011,7.14685,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
RUS,COUNTRY,2017,8.62133,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
COD,COUNTRY,2016,38.5799,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
EST,COUNTRY,2016,6.19576,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
ZAF,COUNTRY,2017,23.24566,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
SEN,COUNTRY,2015,43.83883,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
DEU,COUNTRY,2017,12.26069,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
MDV,COUNTRY,2016,14.32237,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
SGP,COUNTRY,2014,16.62945,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
BHR,COUNTRY,2013,57.40604,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
HUN,COUNTRY,2014,16.68328,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
BIH,COUNTRY,2016,32.12138,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
NZL,COUNTRY,2012,7.64709,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
CUB,COUNTRY,2015,16.96888,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
IRN,COUNTRY,2010,29.88865,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
SLE,COUNTRY,2015,41.6927,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
SOM,COUNTRY,2015,14.99082,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
EST,COUNTRY,2014,8.17257,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
LVA,COUNTRY,2012,14.35427,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
HI_WPR,WHOINCOMEREGION,2011,14.69494,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
LUX,COUNTRY,2015,10.44694,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
TLS,COUNTRY,2019,19.79339,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
WSM,COUNTRY,2019,7.54375,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
PAN,COUNTRY,2016,14.12478,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
SOM,COUNTRY,2013,14.26601,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
RUS,COUNTRY,2016,7.58309,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
YEM,COUNTRY,2013,41.24642,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
DJI,COUNTRY,2010,19.04556,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
ECU,COUNTRY,2016,17.16539,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
LMI_WPR,WHOINCOMEREGION,2017,45.86977,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
NIC,COUNTRY,2010,19.92137,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
KIR,COUNTRY,2018,8.03694,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
BFA,COUNTRY,2012,39.14959,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
MAR,COUNTRY,2019,13.72703,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
AMR,REGION,2011,15.14539,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
KEN,COUNTRY,2018,12.74626,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
FIN,COUNTRY,2016,4.93444,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
SOM,COUNTRY,2011,13.73379,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
EGY,COUNTRY,2011,44.04932,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
LSO,COUNTRY,2015,17.06088,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
COL,COUNTRY,2011,16.7344,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
UZB,COUNTRY,2014,45.4,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
BEL,COUNTRY,2017,12.15249,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
NLD,COUNTRY,2019,9.95689,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
AND,COUNTRY,2016,9.06227,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
TTO,COUNTRY,2016,10.68697,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
BGR,COUNTRY,2010,25.79596,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
TCD,COUNTRY,2011,39.90037,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
COD,COUNTRY,2016,35.53095,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
MNE,COUNTRY,2011,25.15176,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
BLR,COUNTRY,2016,14.7773,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
GNQ,COUNTRY,2016,28.74215,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
LKA,COUNTRY,2016,27.01454,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
BOL,COUNTRY,2019,24.55206,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
ATG,COUNTRY,2019,8.12288,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
LBR,COUNTRY,2019,32.50276,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
ARG,COUNTRY,2011,14.09657,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
CMR,COUNTRY,2015,63.6641,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
FIN,COUNTRY,2013,7.25976,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
JAM,COUNTRY,2017,15.37123,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
BRB,COUNTRY,2017,10.95747,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
DOM,COUNTRY,2015,8.0502,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
COL,COUNTRY,2014,16.11709,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
PRT,COUNTRY,2017,9.16454,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
LMI_AFR,WHOINCOMEREGION,2019,36.94032,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
PHL,COUNTRY,2011,21.10951,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
STP,COUNTRY,2011,32.57917,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
SVK,COUNTRY,2016,17.51495,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
MMR,COUNTRY,2014,26.72395,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
PRK,COUNTRY,2013,69.00695,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
GLOBAL,GLOBAL,2012,38.78157,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
LMI_AFR,WHOINCOMEREGION,2010,31.00831,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
THA,COUNTRY,2017,24.41466,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
PSE,COUNTRY,2011,26.75187,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
BFA,COUNTRY,2016,41.0295,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
LMI_SEAR,WHOINCOMEREGION,2019,39.07803,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
USA,COUNTRY,2013,8.75496,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
753,UNREGION,2015,40.4442,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
CMR,COUNTRY,2019,60.51539,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
NPL,COUNTRY,2016,39.05265,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
NGA,COUNTRY,2018,55.1252,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
DJI,COUNTRY,2016,20.42927,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
MYS,COUNTRY,2013,22.38796,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
MLI,COUNTRY,2017,40.3369,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
CYP,COUNTRY,2013,16.12215,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
CAF,COUNTRY,2018,27.48128,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
PLW,COUNTRY,2017,7.48298,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
TTO,COUNTRY,2015,10.94219,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
MEX,COUNTRY,2019,16.58307,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
CYP,COUNTRY,2012,18.26105,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
FSM,COUNTRY,2015,7.93917,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
BRN,COUNTRY,2018,6.58513,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
FIN,COUNTRY,2010,7.06676,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
TGO,COUNTRY,2011,34.52451,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
AUS,COUNTRY,2011,8.24363,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
BOL,COUNTRY,2017,23.53004,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
PAK,COUNTRY,2018,54.8162,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
CHN,COUNTRY,2010,49.53367,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
MEX,COUNTRY,2012,23.02085,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
SWE,COUNTRY,2010,8.19423,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
GTM,COUNTRY,2017,23.81887,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
VEN,COUNTRY,2016,19.64719,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
AFR,REGION,2012,36.08407,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
FSM,COUNTRY,2018,7.56406,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
MAR,COUNTRY,2017,14.14517,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
ERI,COUNTRY,2011,23.57306,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
62,UNREGION,2011,52.96619,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
WPR,REGION,2016,43.07805,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
TKM,COUNTRY,2014,31.62045,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
747,UNREGION,2015,31.15028,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
LMI_AMR,WHOINCOMEREGION,2018,15.53523,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
KOR,COUNTRY,2018,23.69667,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
BDI,COUNTRY,2019,26.30518,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
ISR,COUNTRY,2013,20.003,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
COM,COUNTRY,2011,13.8865,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
BHS,COUNTRY,2011,4.92431,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
COD,COUNTRY,2016,30.61919,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
LTU,COUNTRY,2015,12.64998,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
MKD,COUNTRY,2019,28.67453,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
NER,COUNTRY,2016,57.92247,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
VEN,COUNTRY,2017,19.44163,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
CHL,COUNTRY,2014,25.61641,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
TZA,COUNTRY,2011,14.5181,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
CPV,COUNTRY,2019,27.36214,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
BHR,COUNTRY,2014,54.38437,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
ITA,COUNTRY,2010,19.68115,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
CAN,COUNTRY,2014,7.29134,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
543,UNREGION,2014,8.15123,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
KOR,COUNTRY,2011,30.16981,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
COM,COUNTRY,2012,14.27135,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
ECU,COUNTRY,2011,17.10048,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
753,UNREGION,2017,42.37424,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
WPR,REGION,2016,40.52195,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
SYR,COUNTRY,2012,24.69551,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
GMB,COUNTRY,2019,34.91114,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
SLB,COUNTRY,2010,8.24586,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
JOR,COUNTRY,2018,25.85406,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
PHL,COUNTRY,2019,25.38986,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
SVN,COUNTRY,2011,21.32549,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
UKR,COUNTRY,2014,18.62155,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
WPR,REGION,2018,34.67788,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
MUS,COUNTRY,2019,10.48182,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
LMI_EUR,WHOINCOMEREGION,2018,19.24807,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
PNG,COUNTRY,2010,8.65084,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
MLI,COUNTRY,2015,47.20484,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
JAM,COUNTRY,2011,16.14914,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
FRA,COUNTRY,2015,11.92187,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
RWA,COUNTRY,2013,34.87908,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
DZA,COUNTRY,2014,22.63854,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
202,UNREGION,2015,38.11119,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
HI_WPR,WHOINCOMEREGION,2017,14.57605,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
419,UNREGION,2016,16.95964,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
LBN,COUNTRY,2019,23.77496,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
BEL,COUNTRY,2018,11.98167,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
SLV,COUNTRY,2018,22.70279,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
AUS,COUNTRY,2013,7.42042,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
SAU,COUNTRY,2016,60.44852,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
TUR,COUNTRY,2019,23.21719,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
LVA,COUNTRY,2016,16.04033,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
SEN,COUNTRY,2013,34.19962,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
TLS,COUNTRY,2019,20.44614,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
TTO,COUNTRY,2011,9.21374,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
BLR,COUNTRY,2011,18.10344,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
YEM,COUNTRY,2018,43.1314,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
AND,COUNTRY,2016,8.42316,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
SRB,COUNTRY,2012,26.94076,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
ALB,COUNTRY,2014,19.42356,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
POL,COUNTRY,2011,28.69989,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
GNQ,COUNTRY,2018,27.56585,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
AZE,COUNTRY,2016,28.39898,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
SEAR,REGION,2011,52.55103,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
MWI,COUNTRY,2017,18.10179,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
PAK,COUNTRY,2019,53.17531,RESIDENCEAREATYPE,RESIDENCEAREATYPE_CITY,,,,
CYP,COUNTRY,2010,16.60361,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,,,,
RUS,COUNTRY,2014,11.09823,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOWN,,,,
DNK,COUNTRY,2018,10.49197,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,,,,
IDN,COUNTRY,2018,18.46806,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
PSE,COUNTRY,2017,29.81358,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,,,,
